video_id,comment_count,comments_status,view_count,like_count,error,comments_actually_available,comments_reason,transcript_actually_available,transcript_reason
O5Agd0H_6oQ,965,enabled,3783667,18453.0,nan,True,ok,True,ok
bXhDOQhOwjo,616,enabled,959094,13937.0,nan,True,ok,True,ok
DrYNJkwVwC4,1206,enabled,808922,16206.0,nan,True,ok,True,ok
kR1KRvhnliI,0,disabled,831816,6038.0,nan,False,disabled,True,ok
vCDvigqGUL8,24,enabled,33407,431.0,nan,True,ok,True,ok
NKdQRTkQE4U,703,enabled,346837,6546.0,nan,True,ok,True,ok
1qLJwXJE3yo,915,enabled,289074,6769.0,nan,True,ok,True,ok
ii9E2Nt_4lw,2719,enabled,13300993,134019.0,nan,True,ok,True,ok
4P-vxk3wS1M,21457,enabled,17190228,207645.0,nan,True,ok,True,ok
X_MU85-Yzjc,11,enabled,22543,264.0,nan,True,ok,True,ok
bwW8AG4CKE4,4196,enabled,3543843,48806.0,nan,True,ok,True,ok
_o1Gz9pNHc0,3619,enabled,2430911,12478.0,nan,True,ok,True,ok
kNDapxeu_9Q,3913,enabled,7237708,87365.0,nan,True,ok,True,ok
4qBydei4RVg,2649,enabled,5578053,27418.0,nan,True,ok,True,ok
FekZTMQ9ovM,16547,enabled,11884428,93210.0,nan,True,ok,True,ok
ZeLcCEVYCJo,603,enabled,419456,4106.0,nan,True,ok,True,ok
ZnznxfYXr5U,27,enabled,31636,211.0,nan,True,ok,True,ok
sDNAnPMX564,803,enabled,100088,1601.0,nan,True,ok,True,ok
gykeBdj6S2o,463,enabled,122710,2419.0,nan,True,ok,True,ok
ndxssbwwGZU,1991,enabled,3468156,13587.0,nan,True,ok,True,ok
ZtlI2Yhiivg,481,enabled,246770,3090.0,nan,True,ok,True,ok
3c9miF5ujNs,7,enabled,10475,97.0,nan,True,ok,True,ok
2KJzyB57n7w,5,enabled,23083,46.0,nan,True,ok,True,ok
bEV0MCO18B8,26,enabled,98762,865.0,nan,True,ok,True,ok
XdXWpEFGEUE,255,enabled,297796,6437.0,nan,True,ok,True,ok
XPgHLSxwcSs,888,enabled,360587,5189.0,nan,True,ok,True,ok
Px8ncdwPldE,158,enabled,84876,2871.0,nan,True,ok,True,ok
NN4PegHL8dc,3074,enabled,5436240,43973.0,nan,True,ok,True,ok
oDvMqM35Hdg,641,enabled,2752319,10421.0,nan,True,ok,True,ok
DFH05nZ4-u0,6810,enabled,1676501,8149.0,nan,True,ok,True,ok
ucQe-3XLEDE,1357,enabled,3754040,20616.0,nan,True,ok,True,ok
ILU2aiRaugg,30,enabled,44162,271.0,nan,True,ok,True,ok
f8T4u4Pn1jQ,1727,enabled,629876,8685.0,nan,True,ok,True,ok
sULV-2aA0dI,666,enabled,363513,6863.0,nan,True,ok,True,ok
NcKuK7mrsNw,199,enabled,313288,3138.0,nan,True,ok,True,ok
6b57uVMhM4Q,3482,enabled,2102416,42896.0,nan,True,ok,True,ok
N05FSw-va0M,206,enabled,631421,3360.0,nan,True,ok,True,ok
q9fu3SBm-PU,5406,enabled,10172277,73147.0,nan,True,ok,True,ok
4hlPxKSOPwE,130,enabled,36292,1278.0,nan,True,ok,True,ok
S9d2QkCncuE,7339,enabled,824342,5621.0,nan,True,ok,True,ok
JrbnTZPjg0k,2172,enabled,7828477,105000.0,nan,True,ok,True,ok
CCzC7yooam0,1254,enabled,891638,3885.0,nan,True,ok,True,ok
KBgB0VMcRYQ,669,enabled,255630,4490.0,nan,True,ok,True,ok
eKIzYWq-CRk,3290,enabled,10145637,31794.0,nan,True,ok,True,ok
Nsu-UBhWYmk,223,enabled,89947,1700.0,nan,True,ok,True,ok
kl_cZNi3r8A,2758,enabled,2031827,27537.0,nan,True,ok,True,ok
bxBSF6Nh49A,894,enabled,595511,3421.0,nan,True,ok,True,ok
2-zbRsyyAKM,7276,enabled,6625298,67773.0,nan,True,ok,True,ok
evvwk6IFoSY,29214,enabled,14723326,142716.0,nan,True,ok,True,ok
ieMF_mjow48,137,enabled,1161731,6836.0,nan,True,ok,True,ok
oyxHLbcsV0M,1207,enabled,3431121,16327.0,nan,True,ok,True,ok
g5C0TXYQdqc,5106,enabled,1624767,44883.0,nan,True,ok,True,ok
EHyXQMl5t3o,569,enabled,2660650,12534.0,nan,True,ok,True,ok
xIrrk0-WxMI,530,enabled,594711,3434.0,nan,True,ok,True,ok
eio1jVXSarw,0,disabled,9314,153.0,nan,False,disabled,True,ok
ZMSxwX8TWbQ,1335,enabled,521850,13220.0,nan,True,ok,True,ok
kGZvE_gO0GA,1127,enabled,419160,7018.0,nan,True,ok,True,ok
lnKnxlziPkA,29,enabled,2654,86.0,nan,True,ok,True,ok
09VQFGiCw7Q,215,enabled,28533,1132.0,nan,True,ok,True,ok
hVBKuzXtodw,1459,enabled,1376167,8630.0,nan,True,ok,True,ok
9JqDWUv0068,14520,enabled,12700771,75607.0,nan,True,ok,True,ok
JyW7hKZWjzQ,4284,enabled,2592045,32047.0,nan,True,ok,True,ok
9KcJbyN7ipY,626,enabled,1769022,12658.0,nan,True,ok,True,ok
npXFztJBVzA,5901,enabled,4715988,45323.0,nan,True,ok,True,ok
-DcQ3ISWRyg,0,disabled,40395,950.0,nan,False,disabled,True,ok
MSx_rMsPy08,1154,enabled,183735,1218.0,nan,True,ok,True,ok
vVR0Wf51vuM,891,enabled,54239,1362.0,nan,True,ok,True,ok
mh9Z3Cd0Aq8,4684,enabled,963259,15942.0,nan,True,ok,True,ok
5s-Q708g-fE,1803,enabled,1991922,19023.0,nan,True,ok,True,ok
2lnDCGM96M0,44,enabled,9875,325.0,nan,True,ok,True,ok
pFmw2G9ixos,9064,enabled,8914106,64234.0,nan,True,ok,True,ok
rBrRxTLvV64,92,enabled,33630,596.0,nan,True,ok,True,ok
8nBeyWqmd6Y,206,enabled,130828,2154.0,nan,True,ok,True,ok
fp2iBZ924B0,575,enabled,266032,2883.0,nan,True,ok,True,ok
MqdpfgjMiXI,283,enabled,55025,677.0,nan,True,ok,True,ok
5y6v5qcYwHo,1027,enabled,917040,16261.0,nan,True,ok,True,ok
q_6r6qnUVfk,2273,enabled,745068,16041.0,nan,True,ok,True,ok
vty3wkEbMv8,5648,enabled,2013250,27848.0,nan,True,ok,True,ok
z6n-58XukXA,10,enabled,3416,65.0,nan,True,ok,True,ok
FX5oIAOC1aE,208,enabled,63609,1064.0,nan,True,ok,True,ok
d0bSIvqalgE,2566,enabled,465116,6095.0,nan,True,ok,True,ok
_unAfYphJjY,9410,enabled,16393276,134559.0,nan,True,ok,True,ok
JqRSkaLGsQA,23,enabled,21435,250.0,nan,True,ok,True,ok
ytAGaQtvd1w,10,enabled,602,10.0,nan,True,ok,True,ok
AsSB8eFpx9E,0,zero,849388,11390.0,nan,False,disabled,True,ok
8aMJzV8dNeY,228,enabled,259911,2268.0,nan,True,ok,True,ok
iCRyq-UAOBY,678,enabled,632602,12136.0,nan,True,ok,True,ok
0qYlSa7qdRc,478,enabled,901038,4004.0,nan,True,ok,True,ok
W3TiLnePV7g,69,enabled,87579,658.0,nan,True,ok,True,ok
uRZ_SxJ7tnI,41,enabled,126642,805.0,nan,True,ok,True,ok
IUKEzK64kug,45,enabled,24785,447.0,nan,True,ok,True,ok
RWmdKFyON5s,7869,enabled,21582046,115729.0,nan,True,ok,True,ok
FgBixSFoi8Y,45,enabled,12880,167.0,nan,True,ok,True,ok
mGxpw4K5Tq4,18074,enabled,35634872,394330.0,nan,True,ok,True,ok
nK5bj8iJsvs,2100,enabled,90223,961.0,nan,True,ok,True,ok
FSu19nz7NlE,1302,enabled,5477636,17170.0,nan,True,ok,True,ok
DZAUuK-z5Co,19417,enabled,2603531,56898.0,nan,True,ok,True,ok
fnm5D6URseI,132,enabled,923357,2188.0,nan,True,ok,True,ok
UXmCFYMR1Xc,1282,enabled,184316,3584.0,nan,True,ok,True,ok
azSYefZhv1s,41758,enabled,8469589,232682.0,nan,True,ok,True,ok
_J0bLR4vYrU,2,enabled,453,10.0,nan,True,ok,True,ok
A60kWg9IRSA,2,enabled,934,8.0,nan,True,ok,True,ok
Jn81ra2sw7o,1077,enabled,360278,4719.0,nan,True,ok,True,ok
_QNghkvS6L4,1143,enabled,1419123,11255.0,nan,True,ok,True,ok
lLn30znyaOk,5910,enabled,1695763,7532.0,nan,True,ok,True,ok
LsoYmWsAsbI,38,enabled,5994,200.0,nan,True,ok,True,ok
Evl1fc4MikY,93,enabled,87396,674.0,nan,True,ok,True,ok
sPoJFOn04g8,256,enabled,126066,1508.0,nan,True,ok,True,ok
ZJTFcPvHEjs,1635,enabled,973475,11789.0,nan,True,ok,True,ok
m8RMv0tkwVk,5433,enabled,3242359,38490.0,nan,True,ok,True,ok
5cmAbkMTeZY,20,enabled,74958,275.0,nan,True,ok,True,ok
Fzs8iR3Nyes,137,enabled,126114,1422.0,nan,True,ok,True,ok
6_AnYabucKo,1306,enabled,1522715,27601.0,nan,True,ok,True,ok
j6dWirO1WQg,121,enabled,47917,832.0,nan,True,ok,True,ok
JT9yYXKY-i0,226,enabled,43730,1840.0,nan,True,ok,True,ok
7Po3ClKtUpc,115,enabled,40969,1473.0,nan,True,ok,True,ok
9OITF6aY-48,2154,enabled,3651629,14116.0,nan,True,ok,True,ok
SVcZiuBsZwU,4,enabled,9386,88.0,nan,True,ok,True,ok
VUAS6AhQLZk,997,enabled,261667,5916.0,nan,True,ok,True,ok
n9R5dgKgVi0,87,enabled,91484,1753.0,nan,True,ok,True,ok
sn1sJbjZqx8,161,enabled,280270,6261.0,nan,True,ok,True,ok
jDqFzw4AQa4,118,enabled,124718,1551.0,nan,True,ok,True,ok
lRfri5r1lCE,614,enabled,202477,6145.0,nan,True,ok,True,ok
8W56AheQRkE,5984,enabled,7400628,105894.0,nan,True,ok,True,ok
I009BvbLvwk,4928,enabled,480919,7703.0,nan,True,ok,True,ok
msL5jCuau9c,3581,enabled,1812834,15749.0,nan,True,ok,True,ok
ZmzTJ-JOLx8,3412,enabled,1051108,7085.0,nan,True,ok,True,ok
2AYWcxyNyQI,173,enabled,94969,968.0,nan,True,ok,True,ok
7vKkcW6HAPo,85,enabled,161051,905.0,nan,True,ok,True,ok
bvyRvAkAWJs,2998,enabled,3513937,43695.0,nan,True,ok,True,ok
UHO95VQdK4c,333,enabled,37095,1524.0,nan,True,ok,True,ok
PInj7PB63-I,24,enabled,20188,369.0,nan,True,ok,True,ok
kSU-wnNzk-I,30,enabled,189450,784.0,nan,True,ok,True,ok
GbmunpHcxxE,3472,enabled,1853120,9503.0,nan,True,ok,True,ok
lUgosf8LufQ,6123,enabled,1847003,32878.0,nan,True,ok,True,ok
s6KlF0fSeSg,2867,enabled,1434818,9220.0,nan,True,ok,True,ok
ebsnDYC7udk,2849,enabled,415909,7180.0,nan,True,ok,True,ok
V9WQnyTTF-w,1294,enabled,8539095,28841.0,nan,True,ok,True,ok
b80PUuWeCjA,1622,enabled,532446,10922.0,nan,True,ok,True,ok
LKvsbUiZzeI,16,enabled,9912,142.0,nan,True,ok,True,ok
6GJ6HaHhjMk,65,enabled,843060,1777.0,nan,True,ok,True,ok
Dj7Nk92il2k,43,enabled,7837,196.0,nan,True,ok,True,ok
h4LlHXz7WgA,0,disabled,98104,702.0,nan,False,disabled,True,ok
5fFw72QJbFc,264,enabled,71853,1597.0,nan,True,ok,True,ok
bFJbRrskxnM,288,enabled,1099612,4547.0,nan,True,ok,True,ok
k2kYe5nOjz0,231,enabled,263872,2796.0,nan,True,ok,True,ok
cKszJ_wE4KI,181,enabled,82969,1172.0,nan,True,ok,True,ok
a5PkySpZt0o,589,enabled,1830770,11136.0,nan,True,ok,True,ok
z3RXQi5WU4s,695,enabled,801394,6562.0,nan,True,ok,True,ok
YI4KdnMEFZE,533,enabled,462008,7791.0,nan,True,ok,True,ok
RycjL_fYH14,15885,enabled,11763886,266536.0,nan,True,ok,True,ok
gP-Ztcujztw,5392,enabled,4067380,47358.0,nan,True,ok,True,ok
7EkJdJj5KYU,777,enabled,4196650,20217.0,nan,True,ok,True,ok
lHLQTB7Byqg,1963,enabled,642539,14749.0,nan,True,ok,True,ok
z3LBshsGJsU,222,enabled,143331,2398.0,nan,True,ok,True,ok
RpXiFhlcAyY,68,enabled,43246,519.0,nan,True,ok,True,ok
UD6nD1g8zqo,11419,enabled,5327751,88762.0,nan,True,ok,True,ok
KB_15Xt5T-M,1247,enabled,175167,2455.0,nan,True,ok,True,ok
OQ-RJ72TNCE,6242,enabled,2437316,29093.0,nan,True,ok,True,ok
pJzBBtbf7bk,512,enabled,874562,7334.0,nan,True,ok,True,ok
cC6sIO4Ls88,1765,enabled,1636162,6836.0,nan,True,ok,True,ok
nIz0beO9SP0,676,enabled,1331597,10143.0,nan,True,ok,True,ok
UGG-VvqO81g,2228,enabled,2976950,38166.0,nan,True,ok,True,ok
IVACjnYXf18,1350,enabled,2125189,26768.0,nan,True,ok,True,ok
9MgDN2Rjk44,994,enabled,4175427,23079.0,nan,True,ok,True,ok
5VqhIzigk1s,6641,enabled,19569978,71790.0,nan,True,ok,True,ok
uFfMvSv4M_c,1315,enabled,2388289,11976.0,nan,True,ok,True,ok
1x3dZYuFopY,0,disabled,11634886,247031.0,nan,False,disabled,True,ok
ixlgbdjFaYg,18113,enabled,7170686,251317.0,nan,True,ok,True,ok
mfZcc1OCXTg,163,enabled,56953,322.0,nan,True,ok,True,ok
u1bpI-49BzY,1115,enabled,3496217,29191.0,nan,True,ok,True,ok
o_haqn8fvnk,67,enabled,4146,65.0,nan,True,ok,True,ok
6vTR8DbC5Qk,50,enabled,8500,202.0,nan,True,ok,True,ok
HzSnL3J3_PY,731,enabled,503235,5245.0,nan,True,ok,True,ok
d-ETZ1r3FvY,27102,enabled,5215442,88035.0,nan,True,ok,True,ok
4w188beHMto,29,enabled,17315,318.0,nan,True,ok,True,ok
OcS02M9lGs0,4628,enabled,1504349,30157.0,nan,True,ok,True,ok
v66C3Ef2r3o,13605,enabled,17257895,81227.0,nan,True,ok,True,ok
cuDDZe3MYvc,1324,enabled,1650895,23289.0,nan,True,ok,True,ok
UKc271fj2ok,8896,enabled,32087923,277924.0,nan,True,ok,True,ok
RLadIgyt0qo,17,enabled,9572,354.0,nan,True,ok,True,ok
Pw9zo0XnGS4,168,enabled,37963,814.0,nan,True,ok,True,ok
vB4099CsDpU,231,enabled,107364,1669.0,nan,True,ok,True,ok
JbK8uKuq4Ac,581,enabled,286197,5238.0,nan,True,ok,True,ok
xHIykZgE7HY,99086,enabled,3241947,49435.0,nan,True,ok,True,ok
ozJdKFd8pXw,7155,enabled,8909289,206700.0,nan,True,ok,True,ok
Nj_3CDfByOE,694,enabled,462279,6463.0,nan,True,ok,True,ok
JjLNIjN4vYs,5076,enabled,3474004,21133.0,nan,True,ok,True,ok
PR_KB1b7B-A,6978,enabled,3830461,55055.0,nan,True,ok,True,ok
Mzf2I8C4Q24,37,enabled,26229,284.0,nan,True,ok,True,ok
w5Jq4Dxwcr4,0,zero,1554925,12438.0,nan,False,disabled,True,ok
-YbxjN53TDM,30,enabled,48953,435.0,nan,True,ok,True,ok
RBftKSN2ey0,104,enabled,161623,3368.0,nan,True,ok,True,ok
x3gq1p_CwCE,950,enabled,2313862,19609.0,nan,True,ok,True,ok
gTAG0ZWwiGs,3030,enabled,9584847,35746.0,nan,True,ok,True,ok
P6NhDB3yXFY,7340,enabled,2730755,39457.0,nan,True,ok,True,ok
QaraSn8u7mM,8111,enabled,1740726,24991.0,nan,True,ok,True,ok
WYhvnyOPhFo,34433,enabled,17911369,167660.0,nan,True,ok,True,ok
JwtBA6hnbyo,583,enabled,262864,4325.0,nan,True,ok,True,ok
2tIgpBKWRHg,412,enabled,231988,2544.0,nan,True,ok,True,ok
snniTFCvvpo,952,enabled,325303,5981.0,nan,True,ok,True,ok
iMcyIXdMWPg,838,enabled,2729975,15941.0,nan,True,ok,True,ok
k-n_RDM3tns,181,enabled,55800,851.0,nan,True,ok,True,ok
yvinJsqSknU,5903,enabled,4401242,41387.0,nan,True,ok,True,ok
SDaWVYXBxZg,5762,enabled,2449500,26371.0,nan,True,ok,True,ok
DBBQ02Xu0ew,314,enabled,299318,4946.0,nan,True,ok,True,ok
_tP5iipeQUQ,114,enabled,399530,1850.0,nan,True,ok,True,ok
qcj63adpexM,958,enabled,205860,4349.0,nan,True,ok,True,ok
SJRAj1Rnu-w,62,enabled,68442,729.0,nan,True,ok,True,ok
hCUUPg3tMzY,15,enabled,16943,531.0,nan,True,ok,True,ok
6eN6vHRwi3s,1959,enabled,776454,8528.0,nan,True,ok,True,ok
9PN3JOGzVJM,4253,enabled,1608569,31765.0,nan,True,ok,True,ok
mN47CXTHOY8,624,enabled,218120,3620.0,nan,True,ok,True,ok
4azZc8Ugpe4,525,enabled,194186,4394.0,nan,True,ok,True,ok
rdmIJ9q6xqQ,1604,enabled,493759,8889.0,nan,True,ok,True,ok
UY-u6E_gaNA,63,enabled,52083,903.0,nan,True,ok,True,ok
1-CfD0iBjKA,96,enabled,34122,1736.0,nan,True,ok,True,ok
d7LfenRoTc0,11,enabled,4279,119.0,nan,True,ok,True,ok
0gIp8lU8HKg,29,enabled,40699,420.0,nan,True,ok,True,ok
Uxij9V_abwk,54,enabled,46725,483.0,nan,True,ok,True,ok
fFb4kuWGjDk,5793,enabled,2200081,28428.0,nan,True,ok,True,ok
_Up5xtiw1_o,35496,enabled,2062099,26221.0,nan,True,ok,True,ok
ZtiYlGeV4Fk,9270,enabled,4040000,33357.0,nan,True,ok,True,ok
hFTnTPl_9G0,2106,enabled,1599813,13851.0,nan,True,ok,True,ok
bvOstFxpX7A,17,enabled,7104,106.0,nan,True,ok,True,ok
qXA4x_uve3g,16098,enabled,8903401,137710.0,nan,True,ok,True,ok
Ib5ClFrYaXo,3160,enabled,1191261,18540.0,nan,True,ok,True,ok
uLaPMIsyieE,329,enabled,486738,2546.0,nan,True,ok,True,ok
OKGX7gQnxpc,16647,enabled,46479444,1289200.0,nan,True,ok,True,ok
K_d6fsnZv9g,21,enabled,53814,472.0,nan,True,ok,True,ok
L6H71QMJPUI,7715,enabled,3897088,51041.0,nan,True,ok,True,ok
04pAmVYXQBM,1075,enabled,361278,1710.0,nan,True,ok,True,ok
enXPo5k2AcM,114,enabled,34038,876.0,nan,True,ok,True,ok
4R0qUZGavnM,478,enabled,248961,3195.0,nan,True,ok,True,ok
KBpGxb_unmc,470,enabled,102776,1558.0,nan,True,ok,True,ok
JkVOwRRKb6k,489,enabled,352520,5131.0,nan,True,ok,True,ok
rRD_JIfF5zw,2876,enabled,684710,9780.0,nan,True,ok,True,ok
PFUo_1X_YEU,955,enabled,365947,8350.0,nan,True,ok,True,ok
c3LfgHTJn-c,4054,enabled,2417555,21890.0,nan,True,ok,True,ok
6x9g4JzrRpo,18,enabled,20986,225.0,nan,True,ok,True,ok
raAWkdEeWUo,130,enabled,141862,3970.0,nan,True,ok,True,ok
ibwbImumq4g,3018,enabled,1909442,17547.0,nan,True,ok,True,ok
E9ur2zH9_PM,7,enabled,187,11.0,nan,True,ok,True,ok
cF5zjNLVdPk,146,enabled,350035,2250.0,nan,True,ok,True,ok
XwAjpmBzZJs,310,enabled,95767,946.0,nan,True,ok,True,ok
a8XLsqmeMUE,1065,enabled,3288931,22030.0,nan,True,ok,True,ok
0uxk9g-NN6A,5240,enabled,11498764,76307.0,nan,True,ok,True,ok
g3IF5MswmVw,2,enabled,6960,53.0,nan,True,ok,True,ok
y3DAhPxP7hw,1168,enabled,4035084,6680.0,nan,True,ok,True,ok
5YuGHBmv9wk,10202,enabled,17303266,100897.0,nan,True,ok,True,ok
2WRqD9F7G_A,1107,enabled,399166,8619.0,nan,True,ok,True,ok
G2vUD78dOrk,200,enabled,134197,3820.0,nan,True,ok,True,ok
u3Kk7PG_Up4,315,enabled,162663,1671.0,nan,True,ok,True,ok
sOhhtQTNoiU,0,disabled,69024462,221916.0,nan,False,disabled,True,ok
GAd73BSTLV0,741,enabled,189362,2193.0,nan,True,ok,True,ok
2DNioliqOug,3203,enabled,9840246,248821.0,nan,True,ok,True,ok
-fhglaeWoyc,10,enabled,30820,297.0,nan,True,ok,True,ok
e_-ojQ_uGIw,22,enabled,42388,320.0,nan,True,ok,True,ok
bxJGOZlyGHg,768,enabled,1431223,4154.0,nan,True,ok,True,ok
imssgkGqVNc,4478,enabled,5177095,31567.0,nan,True,ok,True,ok
2WE1vL8gAWA,170,enabled,4589,79.0,nan,True,ok,True,ok
R98E2abtwy0,2,enabled,1566,42.0,nan,True,ok,True,ok
HNM6wUfxejo,1499,enabled,345093,7267.0,nan,True,ok,True,ok
0KP15lwyZYo,990,enabled,2810821,10375.0,nan,True,ok,True,ok
aXj-ZjxUIDw,552,enabled,648108,5582.0,nan,True,ok,True,ok
CafuK3DKVFI,0,disabled,4442955,46880.0,nan,False,disabled,True,ok
IoJZGtIAwyM,436,enabled,157653,4456.0,nan,True,ok,True,ok
CW_zRICmTJk,5513,enabled,3343771,37440.0,nan,True,ok,True,ok
zvduo1w8ZiA,167,enabled,1401427,10485.0,nan,True,ok,True,ok
2w5mPb9XAlM,1371,enabled,840517,10687.0,nan,True,ok,True,ok
hzNP6Inb24M,4981,enabled,1970411,33036.0,nan,True,ok,True,ok
elvg7RtIq8M,30,enabled,14744,258.0,nan,True,ok,True,ok
Qm8qFKC3aMk,922,enabled,5690716,45154.0,nan,True,ok,True,ok
9eSAG_9c9z0,13,enabled,11654,124.0,nan,True,ok,True,ok
b0KSxH37gVE,205,enabled,1526244,4119.0,nan,True,ok,True,ok
ewuWGYcBZko,1,enabled,1651,43.0,nan,True,ok,True,ok
xogJ5cPZumM,1356,enabled,1524934,9056.0,nan,True,ok,True,ok
D6wmz6HQBWc,1352,enabled,3782177,21761.0,nan,True,ok,True,ok
Rh1pXkFczSg,2639,enabled,5782620,30248.0,nan,True,ok,True,ok
GeCrvPe3FjU,728,enabled,328777,2670.0,nan,True,ok,True,ok
VwBGoIO-4T4,5233,enabled,4132899,39524.0,nan,True,ok,True,ok
ZM7r5H1dVFg,98898,enabled,24505092,315236.0,nan,True,ok,True,ok
bK75CblneeQ,38,enabled,78147,1579.0,nan,True,ok,True,ok
W7WMs9xddeU,1057,enabled,457133,3826.0,nan,True,ok,True,ok
wwirtjbG76Y,1641,enabled,709074,7552.0,nan,True,ok,True,ok
0OKXCtarfMI,3,enabled,3195,43.0,nan,True,ok,True,ok
qh8Jvk0Jm-I,0,disabled,67009,338.0,nan,False,disabled,True,ok
KkEeOrhjaYc,24,enabled,26440,976.0,nan,True,ok,True,ok
hT6lY31kDkE,798,enabled,2244470,6742.0,nan,True,ok,True,ok
QwqMbj88lT8,111321,enabled,12757837,232911.0,nan,True,ok,True,ok
7X3LC0lSf-8,795,enabled,4330052,17576.0,nan,True,ok,True,ok
emOl84euLfk,14325,enabled,4034441,21275.0,nan,True,ok,True,ok
nDh7xG2_Eio,17,enabled,14133,253.0,nan,True,ok,True,ok
INgwKE5xejQ,49,enabled,185491,860.0,nan,True,ok,True,ok
ZERbnT1eWFM,0,zero,914823,7527.0,nan,False,disabled,True,ok
vzW48QrE6bk,1619,enabled,1414271,16598.0,nan,True,ok,True,ok
aOuHy_-UaE0,1728,enabled,1891984,16120.0,nan,True,ok,True,ok
Dau_f5FN3Io,1242,enabled,2801859,13555.0,nan,True,ok,True,ok
ok8x3xDWVy8,924,enabled,563136,6950.0,nan,True,ok,True,ok
5FOcqRA2Wgc,620,enabled,2557138,8997.0,nan,True,ok,True,ok
hrGhIrpv0BM,14,enabled,1250,16.0,nan,True,ok,True,ok
OYKPvPbm2jA,9581,enabled,12193635,196800.0,nan,True,ok,True,ok
din7ogl1Ewg,128,enabled,214643,1089.0,nan,True,ok,True,ok
Hn44wy93smw,292,enabled,315548,6209.0,nan,True,ok,True,ok
A0Xqsf6-KEI,1317,enabled,1506431,20514.0,nan,True,ok,True,ok
aNx-1qiST3k,265,enabled,82539,480.0,nan,True,ok,True,ok
Y66mqSOV9js,505,enabled,435648,5807.0,nan,True,ok,True,ok
31UmSck4i8U,40,enabled,23864,131.0,nan,True,ok,True,ok
x5rzPgEV-NA,8802,enabled,5076010,41097.0,nan,True,ok,True,ok
Zd2WXDkdnSY,20623,enabled,8605848,117008.0,nan,True,ok,True,ok
flCDCPsMKoM,131,enabled,35923,977.0,nan,True,ok,True,ok
chcun4_DdGQ,278,enabled,44691,1290.0,nan,True,ok,True,ok
5eLQkh-4wXM,30,enabled,11647,199.0,nan,True,ok,True,ok
o5iUZbLigtk,50,enabled,19608,986.0,nan,True,ok,True,ok
Dhsvwu3xEnw,89,enabled,127736,809.0,nan,True,ok,True,ok
DUifCq_mWXQ,145,enabled,608060,3703.0,nan,True,ok,True,ok
Eb0VCVyOOco,165,enabled,80700,1062.0,nan,True,ok,True,ok
q-dQdSXnhAY,5168,enabled,20149081,82979.0,nan,True,ok,True,ok
Y8Mx-3DvmAw,765,enabled,988479,5350.0,nan,True,ok,True,ok
SDUWutN67f8,3417,enabled,2804542,8550.0,nan,True,ok,True,ok
7qCESSohvT4,10929,enabled,4594545,61477.0,nan,True,ok,True,ok
lKxbgy3n4cA,11434,enabled,5675255,44768.0,nan,True,ok,True,ok
hLozMwCrM9w,4322,enabled,3675903,24851.0,nan,True,ok,True,ok
tkRSIaf-VJs,707,enabled,223641,5413.0,nan,True,ok,True,ok
cix92rAvErk,169,enabled,764463,4312.0,nan,True,ok,True,ok
C4aHphlpzB0,72,enabled,9330,220.0,nan,True,ok,True,ok
qixKtRIQIC0,142,enabled,29332,620.0,nan,True,ok,True,ok
8KDBwyU2kto,10,enabled,2181,34.0,nan,True,ok,True,ok
vjKOL9O-CXQ,5,enabled,586,16.0,nan,True,ok,True,ok
EAN82Gdz7Jo,355,enabled,1110614,5592.0,nan,True,ok,True,ok
Ri2852ICTh4,32,enabled,39581,414.0,nan,True,ok,True,ok
4cdU17WVqN4,202,enabled,381355,2307.0,nan,True,ok,True,ok
-RfsfNsp1vs,9518,enabled,41622736,747376.0,nan,True,ok,True,ok
ZG93cyyRWbg,816,enabled,681947,12844.0,nan,True,ok,True,ok
KTViaGA1cqA,1566,enabled,8601593,38404.0,nan,True,ok,True,ok
L3GJiAprbRQ,800,enabled,710120,6909.0,nan,True,ok,True,ok
7ZLfBDeqU6g,1205,enabled,7282658,56365.0,nan,True,ok,True,ok
PFxmasZDI9g,191,enabled,51639,1415.0,nan,True,ok,True,ok
hHv3mHwg6y0,24,enabled,151827,1245.0,nan,True,ok,True,ok
15C40ArADd0,1210,enabled,722578,8145.0,nan,True,ok,True,ok
H2_ua-lCn60,3078,enabled,3752113,29273.0,nan,True,ok,True,ok
GMFVQwdS21Q,2402,enabled,1538145,21227.0,nan,True,ok,True,ok
6KTM7bcauRk,20,enabled,11159,138.0,nan,True,ok,True,ok
RYovaSaVBAg,1337,enabled,69315,2045.0,nan,True,ok,True,ok
Iz8LtbrCMs8,57,enabled,85121,708.0,nan,True,ok,True,ok
jUj1kh-JpUo,574,enabled,135306,2384.0,nan,True,ok,True,ok
TCm7B-inSOg,387,enabled,156319,2910.0,nan,True,ok,True,ok
F_TtvDbJ1kI,2254,enabled,1178763,11706.0,nan,True,ok,True,ok
JRUTSGBX9sg,3141,enabled,1119866,30835.0,nan,True,ok,True,ok
5pUz4wrFu7g,157,enabled,74728,2530.0,nan,True,ok,True,ok
mnV0BaqBWxo,9860,enabled,7158542,49436.0,nan,True,ok,True,ok
ipWLeP59tG8,77,enabled,19917,458.0,nan,True,ok,True,ok
fJrmbhGSH3k,80,enabled,11806,138.0,nan,True,ok,True,ok
SDIsHJxEvjw,3942,enabled,1319604,24476.0,nan,True,ok,True,ok
tyHHTjYxRKA,61,enabled,53549,664.0,nan,True,ok,True,ok
