video_id,comment_count,comments_status,view_count,like_count,error
Sf872ObD7Tg,28,enabled,21833274,16509,
99cUdMdPoLI,1960,enabled,1970432,5567,
qZQZCMN3D1E,5224,enabled,1359079,47173,
s5S-hA9uKEM,2111,enabled,1439982,10868,
6VVhPqGMDAg,2974,enabled,1358912,39497,
TyqTrZ2vNjs,4,enabled,558802,78,
q_vivC7c_1k,25255,enabled,15752203,242544,
haHT-tz92Lo,3262,enabled,4964118,44161,
016LXFHpFCk,23099,enabled,21528094,184438,
ysIRDjJYZ4k,38100,enabled,34194170,289669,
VRJmcxCrAOA,130151,enabled,333024936,4878946,
4eBrQr2H2kU,149,enabled,135837,912,
rVd9OQjeiwQ,4113,enabled,3529941,20396,
DJFK43xpEZk,21771,enabled,72063010,526208,
nNscmBYkg0E,1257,enabled,909763,13595,
22Nrh0uH9nE,1010,enabled,496482,15602,
W1sxFgTUbWo,3190,enabled,5540513,52517,
m4BNG-nL2sI,722,enabled,145453,2622,
lhc_bXGvmp0,5906,enabled,8137080,201004,
PaZVjZEFkRs,404,enabled,3626000,19205,
LHGvdI1jizI,2978,enabled,3695166,41725,
Hug0rfFC_L8,17499,enabled,8318321,213206,
FuyUjD4lh2M,311,enabled,127409,4000,
_4P7SOUtHQo,13,enabled,7128203,8756,
pCv7rCdcXsc,3023,enabled,5507867,88727,
LrapRYBO-38,591,enabled,242264,10427,
KlWpFLfLFBI,1133,enabled,1953187,22276,
Sr9fvr-hxMg,1677,enabled,2059125,16101,
jReX7qKU2yc,1598,enabled,3340829,42087,
6-MABTrzDZs,4642,enabled,1237183,16008,
OD8OcPGScRU,18305,enabled,17338637,253440,
VVxQ9HC2aeY,16971,enabled,13915939,404453,
IJhgZBn-LHg,84059,enabled,31570377,688283,
byBHwzHteVA,820,enabled,274933,2964,
3szGrwv547M,474,enabled,411151,4012,
DFD22Yru-UU,0,zero,1099370,37033,
QfsfoFqsFk4,3888,enabled,4849229,39119,
EDj9ZZQY2kA,3738,enabled,1781238,13712,
8fpvwpkxRiY,9299,enabled,12405935,188045,
s-dBD5zySB4,14427,enabled,8243522,163951,
sFe7sKz8HSU,2723,enabled,2165424,16590,
zCHMgAQfvZE,3736,enabled,933897,30474,
hTxWAQGgeQw,1544,enabled,1307253,39870,
D_JEEQDBqtE,53,enabled,386836,582,
cZVhW29h2w0,3647,enabled,2161494,10195,
lUTh90G90Nw,1885,enabled,7753387,87922,
_EhiLLOhVis,13721,enabled,12254557,105435,
KKYqtKZ_8eA,2221,enabled,1524340,11203,
1ZVdXgrjU74,18,enabled,22110,230,
JzD0xJ-pa2M,856,enabled,2380960,42293,
dxgTHqQeSgs,67,enabled,226453,289,
NFZY_o0QoJk,4429,enabled,4395570,45320,
t9QtXGirWf0,3758,enabled,15778759,92199,
bJUiWdM__Qw,5144,enabled,10987597,174877,
UHl8F60t-ss,0,zero,8985924,34608,
eageMVdW8RM,23,enabled,36846,213,
IesIsKMjB4Y,19443,enabled,18430474,352194,
ipFCPsaVRc8,5118,enabled,5239045,195121,
scWj1BMRHUA,8342,enabled,7486742,207682,
o6lf-FRUnB0,0,zero,12072791,20614,
CAUO3YGvqnU,34712,enabled,33578047,273307,
1TV6JFxMEcI,33056,enabled,7959802,160966,
rrDJ8Ri3pXk,503,enabled,434397,9750,
_tszOvLz18M,868,enabled,684514,6436,
Z5VRoGTF60s,2321,enabled,4933143,79649,
ja2-12Hq8g8,408,enabled,2976209,13005,
Bz1IXK6ahu0,1988,enabled,2956977,40116,
BjkuMFZBJ3k,303,enabled,1183335,9670,
0KppaxFfPNw,1171,enabled,1735298,19817,
FLnivak8A14,18973,enabled,2522968,61128,
xtfdrV_KAnA,162,enabled,4684582,1890,
nTIH8xYKjJw,209,enabled,300374,5378,
-FbRbTWf5JM,1053,enabled,785152,4440,
UUX_Vv6Rpvs,4228,enabled,7432215,89934,
cq4voeNuWEY,38982,enabled,32597975,278935,
TsZ0YwhBpO4,504,enabled,262679,2034,
7ujVwGjoT2U,1771,enabled,612765,22548,
0yxvYfJ5gjY,1108,enabled,1083881,25857,
PSZxmZmBfnU,0,zero,60754979,508175,
r3nfEn-zZSA,48,enabled,20503,594,
GUCcObwIsOs,40276,enabled,9976669,282621,
QXzNiZ7mBQw,92,enabled,146925,1712,
fCRX8yB_tNM,3947,enabled,1834683,41071,
evH0I7Coc54,844,enabled,2239821,27348,
BhnEaW_krQ0,21,enabled,59284,127,
h98-PmRO43I,2242,enabled,1280411,9231,
gMJ-eGxtO0A,27,enabled,17637,270,
Sf0I0-C-cMk,753,enabled,298118,1014,
mK1PgaalFVY,633,enabled,6237482,23775,
323v_FtWqvo,4323,enabled,10413398,158580,
HSLxNHPVtxY,2466,enabled,3272953,55202,
UIiyb6cVS5Q,20,enabled,239628,594,
q65O3qA0-n4,3068,enabled,3650761,56696,
H0-WkpmTPrM,12615,enabled,22292323,410882,
4LYPEnC1880,803,enabled,435613,2283,
xIV3ZIzVJ90,1354,enabled,1726063,10589,
rkkwUItD-fo,7495,enabled,6425399,149972,
WSKi8HfcxEk,30097,enabled,14967699,409235,
jR3XNdKD3V4,0,zero,45365,557,
Amzufxa5Mok,0,zero,760654,1661,
IsXHjqr2fBg,1771,enabled,3075553,13313,
x5aL5UtKrHg,723,enabled,3857437,42517,
WaCiy1xV31Y,0,zero,2554688,20157,
4mSawXWejCY,52,enabled,81289,240,
fFBVhGiv0gg,681,enabled,1011238,14093,
zp2yEjPP33o,244,enabled,1500082,8915,
9G5cqjN3gT4,928,enabled,272030,2440,
_1Qj4Bm47hA,2214,enabled,1558285,25106,
Xc4xYacTu-E,56248,enabled,31134282,684622,
HWEpipxDtx8,6666,enabled,1179725,27549,
TQ6WePdOVh8,158,enabled,26409,465,
KXiMzpZeZpQ,869,enabled,431540,4688,
lTqT9wHAq3s,500,enabled,211232,802,
dEWD-mZSuKk,2915,enabled,17534936,16506,
7PrwJxZfBH8,830,enabled,1235363,17514,
nbCgfiqq-5c,6486,enabled,9009211,157745,
RoMlxVimwiU,2199,enabled,495678,6268,
cZGk0-c-KLY,1587,enabled,910515,22775,
msMpreAiwcY,302,enabled,938030,5459,
8cxvN_0Xl_I,17,enabled,17977,38,
WhFyEzOnLWw,2452,enabled,315871,13532,
y18mewmFNOQ,388,enabled,637727,1743,
vo4pMVb0R6M,7141,enabled,17038636,291180,
waZII8dRI90,5233,enabled,8680199,192152,
UaNWFHLy2NI,2369,enabled,5230380,151892,
D8JKXlTY70g,541,enabled,1970152,9642,
gNOI4i9s0_0,409,enabled,141043,842,
MeOG2HfyqXY,587,enabled,401959,8331,
iTmHtxJpEWE,2064,enabled,4399620,49243,
AofDeLJ98rU,65,enabled,231829,842,
peT_qtnatsc,719,enabled,596439,5233,
hSu_ZUG-HEY,5405,enabled,23721844,176420,
oDcA9BIB_NQ,2340,enabled,12699076,104046,
6P4jUcpwr7w,1561,enabled,3317608,32847,
2JMmof1eg1s,0,zero,11883922,24217,
36flovJEPPk,733,enabled,608800,18312,
yPg_mkeq7_M,634,enabled,556867,2328,
UvIkojfQDxA,8481,enabled,9043621,228614,
aQe8aPMM6gU,64,enabled,401534,1367,
O4Q8Nm4ksVU,5276,enabled,1024730,29403,
82_XP2-MRY4,580,enabled,980451,13391,
7sMPtWzkr9g,270,enabled,246065,3182,
7TizvthgAhs,0,zero,31139535,72665,
B1atY5yr7NE,4422,enabled,705796,2994,
ZD037VSAG2I,19989,enabled,8135200,226162,
83SExfi3prU,54,enabled,218860,448,
QeJCqy_4JRA,36,enabled,68866,717,
fIRD5NbtfIU,9179,enabled,3450842,46367,
cvVRPqTy0Rg,470,enabled,1668582,7567,
xw4yICzziF0,2113,enabled,959710,3951,
3tYpfAPVEs0,4263,enabled,1114750,8922,
SnFMhr8fNAI,280,enabled,1246891,2182,
SE-8XqfGyDE,1,enabled,3387,25,
1vSJJbC_SgE,568,enabled,20139477,22685,
T_PuZBdT2iM,16402,enabled,12767384,553870,
KnMKCHqXLow,8027,enabled,10026732,93643,
QrLvpUfO6lk,49,enabled,14917,583,
23oHqNEqRyo,3564,enabled,6933724,78780,
NpbyyLCsq90,1099,enabled,451372,5386,
MTFY0H4EZx4,1686,enabled,711438,26432,
CZZEp8EaO6g,0,zero,51656061,76892,
5QzofwqELao,15973,enabled,10206049,212420,
Arfpvkafpag,3862,enabled,3014699,31108,
HBQXugKu8L4,8904,enabled,7023006,106538,
D7sj7L1uLiw,12945,enabled,12714503,236243,
ByqmJfKvKLM,96,enabled,76437,1295,
z8UKXy5Jw6I,8946,enabled,1676550,33311,
jOuSCfJgpd8,0,zero,134167778,379778,
SgmARwtptoo,4230,enabled,7260727,46158,
pdc2y0c5QUo,0,zero,519462,4246,
2XMNqakiGzw,1844,enabled,2773572,25158,
Idx5wsH6Fys,4397,enabled,3828832,27805,
kKVjZUWkrow,6343,enabled,7145060,64173,
Kob0wwKtyC8,1203,enabled,2220310,12715,
YlXFEK02WiI,147,enabled,439845,2064,
2TatqilQ8rI,1805,enabled,10053295,43824,
tm2XvjJAlEM,0,zero,8632044,16214,
aO7yzmc3ykw,3224,enabled,2186018,69349,
C7R5dTrG2xU,1601,enabled,2899902,56419,
tmsnvOQMT28,0,zero,370177,544,
lPA9lYMxT0A,1459,enabled,2405777,25347,
dMB_JRUdQ6w,582,enabled,302504,10654,
2Dtu16Nct6c,417,enabled,571111,10687,
i8t53Ak_yrQ,1444,enabled,736796,18625,
So9rGSzLt24,538,enabled,6274850,45542,
JOV_vn6A-fU,292,enabled,349636,2496,
roNmeOOJCDY,2884,enabled,4012261,32288,
t7tA3NNKF0Q,20534,enabled,10039035,421111,
zwAM5UnGd2s,4464,enabled,13709551,71185,
bre0moeCMFU,5677,enabled,7707641,468984,
Aw4e44uHmVs,100,enabled,35184,686,
8sv-vqrhIBc,30,enabled,154015,874,
D7oXFmuUHLQ,3382,enabled,9066187,71965,
WDAnWPXYNqQ,254,enabled,1564647,18229,
TDoGrbpJJ14,333,enabled,1183754,4924,
1jGTFiEnRPY,2739,enabled,3296955,19163,
JLlL_a0PX98,330,enabled,371579,3211,
sYdqpWTQyaI,0,zero,9532477,54348,
zdVC72d-Fo4,0,zero,162648,130,
tCeklW2e6_E,1507,enabled,3342859,40208,
JPX1OLGU5-s,2570,enabled,762552,37970,
uvMiz0-nPxs,8262,enabled,5335753,110213,
xm1rZUjAm64,7619,enabled,5450873,64412,
symdi5KSJts,926,enabled,2217056,40561,
6sSQZw6G2yA,2119,enabled,4316563,71405,
gr5EwZo_CHQ,949,enabled,1935601,9892,
mev2exb1C0g,6040,enabled,6966099,64305,
ccUMwBkenuk,5688,enabled,6948305,128402,
n5Cje_8vjwo,88,enabled,184933,1631,
dqONk48l5vY,18066,enabled,14832437,299295,
o0G0Eub6YmY,8618,enabled,11021989,126570,
JUVcxa-wGcE,10509,enabled,8877087,34000,
9xCr6IQtYqk,1589,enabled,3618941,40541,
Payi6MK_jLo,0,zero,1095410,8571,
dmX1W5umC1c,2628,enabled,1685940,20700,
wgkRH5Uoavk,83,enabled,627114,2305,
8CK93y79N4E,184,enabled,39681,1375,
4tND0a70Y0Q,218,enabled,479966,6084,
0OHoISXtQws,402,enabled,299348,8371,
JRaakIL-N_s,963,enabled,3401393,18854,
geCIXy7nvFY,164,enabled,477135,3605,
P85Fj8m6v84,20433,enabled,8136266,244977,
5gzS2z_8wpA,7740,enabled,2791154,49678,
_CA5kgWkA-Y,785,enabled,1905765,11044,
T-AxtlLBckM,1068,enabled,627366,14348,
OiN0Nm2enpI,4642,enabled,860696,8080,
Gp_pB9UCnIQ,1421,enabled,1361297,7223,
gSSffWM2zdc,1408,enabled,2041975,12919,
qwvIQLADsQg,543,enabled,120707,1575,
iQ1BFTlMEN8,346,enabled,242520,10786,
SaZNFH4OORg,2383,enabled,4522606,19469,
0z7_A_8il_g,1276,enabled,1030086,28409,
Xdj158wkDBM,0,zero,105724,354,
fmADvG3x7D8,1268,enabled,1529309,30415,
LU6r78pDLDw,12958,enabled,25434592,254125,
2H5bs_cSXdk,736,enabled,1382733,10047,
jvtVsVO62gs,932,enabled,710592,16477,
CvXUY-oPvWg,1203,enabled,469268,39627,
U68G8up1-qo,391,enabled,1656530,7439,
SrNVsfkGW-0,917,enabled,901195,23989,
FyXpMST-bCM,0,zero,212298,343,
TWUfOQp0FQk,257,enabled,66066,970,
7_uvEuNwUj4,4360,enabled,10069393,46564,
i4QzZ1b7iAk,1455,enabled,2817981,14664,
m6qubM54PtE,3035,enabled,2446674,30486,
jKdKExMuRxU,1489,enabled,1016811,12498,
dRBVlDN6-oo,3196,enabled,5123738,58905,
IxXuOpk2f54,1001,enabled,959915,10124,
CYq9gmjmHqM,1721,enabled,4554387,16475,
PdkfRO0e6Js,1635,enabled,1762950,6131,
5m7SEF1r5p0,0,zero,57618,506,
h06Iu0qauTc,1719,enabled,1757078,30166,
omoM8Xypiwk,9199,enabled,2510823,88181,
zY7_XJ1WUqk,10603,enabled,2100389,115764,
deo6IeSNWis,548,enabled,309975,4984,
pVbLlnmxIbY,6690,enabled,4807515,98403,
N4-TYRnk7ts,80,enabled,22518,204,
YoU97NsQg3I,0,zero,154234,1342,
JvggLw9zmrU,96,enabled,376595,3691,
-Z4ukxWFNuc,34,enabled,8478,62,
ofyyJWHnEPM,49345,enabled,85562458,1134454,
IA61yjyy5M8,1,enabled,856,7,
UAWcs5H-qgQ,80004,enabled,381733395,1785189,
DdFKKZe73Pk,2731,enabled,4214225,72488,
PbYa34-7HhU,474,enabled,239230,4666,
14QxlX2dKnE,29,enabled,49395,284,
pkntr5-Cq8A,365,enabled,493903,10574,
Gr2oFPfAg90,303,enabled,242369,2430,
GLvNgmJoTQ0,168,enabled,223054,1741,
5nGaXY5Gxy4,14840,enabled,30523626,367137,
ZX5MHNvjw7o,12439,enabled,36261749,309443,
9pXt5_aM1t4,3686,enabled,8724670,11568,
v4PaQQWqqUA,263,enabled,995952,6953,
O2ThfvWfs6s,167,enabled,26928,374,
rio0P6BYncw,2003,enabled,14146962,46659,
Qw09aQRMAyk,8088,enabled,5363693,125693,
6JaAvce8Odc,566,enabled,498181,3910,
flY7yG9me0w,8,enabled,608080,95,
2tEJgS3Y3hE,10218,enabled,5028957,232836,
k2APYPjTWZ8,847,enabled,1124908,14574,
Z36dUduOk1Y,397,enabled,1659804,7141,
_eUlpPY96Ok,2732,enabled,4230395,20078,
HudNZ_xoudI,97,enabled,59295,464,
BPVZ4oLC8B0,4705,enabled,3404623,220197,
mV1shBueddE,763,enabled,111902,6216,
6tu8yMuniIs,895,enabled,201862,2700,
TImO_RquoW8,3590,enabled,2750050,53913,
jW_c30hwXTM,2907,enabled,1256934,15954,
GwsiUjq5-uo,10,enabled,15761,96,
1cs2pr7tAuI,0,zero,487256,1622,
NqK1M7w5UQ8,340,enabled,974798,19055,
Bmvxx_YbDsM,36340,enabled,14264876,189096,
H3EY8aLutbg,5446,enabled,4841925,59911,
iCXSW7QehcU,324,enabled,634166,10583,
34VRJFgMp4w,383,enabled,290908,6607,
l_lZc7nATT4,890,enabled,2836367,14662,
GjgrL6kPBD8,4329,enabled,887929,37518,
c44kam_8N3I,536,enabled,1971820,7836,
2jG-sH6p_pQ,1542,enabled,1315362,27668,
7mkG7jajCtk,253,enabled,1709708,11555,
tQSu73bRAWA,1,enabled,1896,14,
8qNxyP6u2Kg,475,enabled,370202,6229,
4f_TNhgFXCw,2,enabled,7273,57,
IiVDtNjORbY,28345,enabled,24098562,183159,
WnenzMv9GZc,0,zero,7053942,13029,
aTRVfKqG59M,823,enabled,330181,5655,
LD5Xm5u7UDM,2381,enabled,1078790,6542,
n9PqH0sH69I,16304,enabled,6955178,102266,
y8w297regSM,192,enabled,574547,1822,
6pKT6gaj6K4,1123,enabled,3556956,74459,
GkZCayKC5eE,119,enabled,185728,629,
Md0RjxyoYyU,3880,enabled,8944554,147685,
P8XILH1ZlpE,109,enabled,328410,1560,
7ueSEKgDPG8,838,enabled,1596215,8321,
viP_aYOSecU,7651,enabled,3156780,87823,
4pa0tUl6RGI,13,enabled,67612,169,
Nxv2RXPVvTQ,0,zero,155,1,
iqiUUJPZH38,2205,enabled,4912829,58469,
rxso9FJ-nrI,9625,enabled,2313575,64006,
C6eOcd06kdk,18432,enabled,8508496,224388,
aQTJl2bwoZQ,26920,enabled,19770961,722533,
ApWAs9P0Sh8,257,enabled,414866,2554,
SmobkT8IuxM,2442,enabled,1440753,12341,
N2XVVt4ryWY,111,enabled,21266,86,
qRh5KIVO3CM,4567,enabled,6514126,56389,
d3R4rxv33sg,337,enabled,2042974,7450,
AApUkE-cv1g,1191,enabled,1695244,23451,
xDNdr_UHuEU,0,zero,375250325,355196,
09nKFCUpHFs,17,enabled,97435,378,
LSlwVJaZSe4,1895,enabled,2550407,85609,
E7vmcL864iQ,70,enabled,300696,2174,
KW5G72a4e9U,751,enabled,566650,8003,
Uju4CPKjC44,644,enabled,198922,2859,
AQPlREDW-Ro,18250,enabled,8177691,138689,
JDWJNojvH5o,7072,enabled,3330133,64089,
VkRQ81ElGsc,2,enabled,13739,55,
fcfQkxwz4Oo,9858,enabled,8962074,148164,
7qyJQxjYnB8,44,enabled,122961,442,
oc_t_c8neC4,5105,enabled,5075395,90820,
uwPY-wtc0D8,633,enabled,790030,13663,
ViAmQivKif0,148,enabled,641536,2784,
QESmhmR3DW8,1183,enabled,2396506,128627,
VBYBTY2kFWU,443,enabled,1070787,6678,
n2H8wx1aBiQ,372,enabled,384690,3365,
ROS6-ZKmdnE,304,enabled,606405,4888,
a7iUIUFiY10,0,zero,12255529,39466,
7OyEvwCpuuQ,129,enabled,785464,2256,
Kqcw1j8h4Qg,794,enabled,531889,8002,
vfIUYDjo8WM,1814,enabled,5285593,21553,
cjY-afkdMOI,911,enabled,903642,5038,
YOiEhnf__d8,79,enabled,23077,97,
w_a4aIN-xX8,1631,enabled,2410932,32656,
m8HVoN1uTtM,525,enabled,1229883,28558,
n46umYA_4dM,1153,enabled,3301345,39578,
fXNV3Ad0qQ0,11842,enabled,1963886,15618,
h7LuBIsMPOI,1379,enabled,5845870,17738,
YIvHOu7Kxzw,580,enabled,1230778,10167,
OiSVlCfpXFQ,710,enabled,771186,14689,
yfCCwEf_J5A,6869,enabled,10788917,126033,
zRXuCY7tRgk,2365,enabled,8828425,36898,
hI46Wvjgo_0,50,enabled,105443,414,
-1TTBwEAqg8,80,enabled,31912,149,
svi8VheVPrc,1926,enabled,640465,13132,
6vkA5WyD3-E,36,enabled,29131,381,
E0uLbeQlwjw,21086,enabled,8805156,96711,
wB0Xw1LzEYM,4557,enabled,2389078,63693,
zu2OPcd5quA,0,zero,20177985,114128,
L51bQLzuGos,0,zero,19879722,275502,
IMRBHTkS0M0,111,enabled,484830,1258,
hDOFpHP__XI,153,enabled,313895,6848,
HUti6vGctQM,708,enabled,726345,26382,
5KodNptp870,0,zero,6767025,29332,
ycX2fnXw4og,0,zero,3074,8,
w8KqDIPdCOg,4900,enabled,4287448,55688,
7e9v_fsZB6A,0,disabled,2647030,46609,
r3hJJFXnDIc,165,enabled,158574,4428,
CchqGSPNvns,4164,enabled,6397973,150581,
7mb3AQmhTKo,630,enabled,695639,8754,
RZhL7LDPk8w,329,enabled,954401,4047,
YL-8zxvuuyE,1096,enabled,1357531,37584,
NgloGi5xEa8,4568,enabled,6991677,127656,
MRFCVG85X_s,163,enabled,655286,6025,
bQYosxXNgK0,2815,enabled,381309,5241,
JdLCEwEFCMU,115474,enabled,57655327,864387,
Yc6FdXd6ZD8,453,enabled,147411,4129,
4dvQDNgYmKU,944,enabled,629718,14803,
taR-BxYb-IE,1152,enabled,1170375,21159,
_tAUu9tNNIM,2453,enabled,4936570,77043,
wowZ49gVz3E,240,enabled,171704,2919,
6n98pUj2PNI,608,enabled,904308,17908,
PK8dsAeMmPk,11548,enabled,17533895,119828,
X-irueXlBCA,0,zero,3462112,7861,
y-1Gh4ewklY,165,enabled,404010,3547,
DUgt3zD_uys,71,enabled,35962,252,
Le9uGkbtxHk,1323,enabled,4332847,19010,
rBiP208aKZc,7319,enabled,6283471,130585,
jR3XNdKD3V4,0,zero,45365,557,
kJg3GP4tH94,0,zero,11494655,26111,
VAampciNSyo,588,enabled,1654857,13258,
3ih9QXqYi28,2153,enabled,4986896,55999,
KZ_77L3qsOA,6480,enabled,14025509,187340,
ehm8GRItRQ8,239,enabled,148089,1442,
3NXC4Q_4JVg,20058,enabled,12216505,165050,
rdfC6XwXTW0,33997,enabled,113071284,986236,
Ogw1EgEdV9g,256,enabled,321170,2903,
4CcOI1AfDEw,8000,enabled,780893,9407,
cVskYpc2C3A,14,enabled,1039269,205,
1tMuhF1nLUc,802,enabled,2924629,1906,
mj-hgpUn0bQ,353,enabled,562541,4328,
LFMuLqZ1zaU,11132,enabled,4909243,94254,
ggDQXlinbME,18253,enabled,6458271,83499,
FqsIQk0pT0M,1481,enabled,2543377,13347,
SPZFN6VFFow,16357,enabled,3898968,16526,
kOaWFhJsdjI,2674,enabled,4156434,24270,
Hmwvj9X4GNY,1244,enabled,2916988,19612,
3sm-XGVca3c,510,enabled,951416,5546,
O521AeOtycA,0,zero,3522416,30776,
unvjMsr4jY8,46388,enabled,10798777,400430,
5FK9tWT5pA4,3108,enabled,5697446,29603,
TPXWtozVNzM,3960,enabled,10722798,124136,
4kf37bzbUwY,3676,enabled,1446935,11535,
R0JKCYZ8hng,8087,enabled,14613223,344766,
BDqsGjpiubc,248,enabled,755146,17165,
HACVDvLw_To,0,zero,12046194,38967,
bFEgUFS2itc,0,zero,24587358,35484,
PJcGfFWFXwY,651,enabled,463329,5043,
GFTBl7ELIHc,2511,enabled,2639791,13789,
9YvQwNNICZ8,15,enabled,60445,291,
vm60AJRhd1E,2517,enabled,983857,4274,
6Iy-0ncwzlA,391,enabled,544108,4637,
a1ROxuMfUH8,6455,enabled,2646846,66224,
yc2-363MIQs,1233,enabled,3471732,35134,
QoI64ZLgqEE,440,enabled,474122,6234,
n5FJDgcdii8,2782,enabled,3203396,49401,
TALwNlM6gFI,25,enabled,91225,408,
rI5LoeHbYsI,1690,enabled,938294,6194,
8qkDyd4QboU,48,enabled,27577,61,
f7l5I6ZPt_Y,554,enabled,26274847,28672,
X7zbx4hG0HM,70,enabled,10892,25,
5A_o-nU5s2U,5003,enabled,4432727,53610,
ugQcgUdOUOQ,912,enabled,3239569,21173,
d0WianeD0Co,4,enabled,3700480,4276,
8gxWGY50LIk,31,enabled,49323,221,
_m9_HVdIeQM,1330,enabled,1897243,10521,
DPCW4yvWQT4,14606,enabled,14667930,328919,
S_ifRtdkstI,422,enabled,375352,6315,
rjfST1fGMOs,1689,enabled,752681,4840,
q0I-zmS0Aos,0,zero,815563,6934,
HV9WEqLeBuo,6910,enabled,1285679,37582,
GTl5SHYJxz4,535,enabled,6747948,6988,
igQlbesF0zA,5578,enabled,4879020,29811,
0z7p0oM4_RM,2576,enabled,3181226,57754,
DBNYwxDZ_pA,18715,enabled,64664269,218661,
QcFp9Iro-kQ,42,enabled,72397,502,
7BGFmtEROOE,10,enabled,21389,92,
YXQ11lY6v7E,233,enabled,3130815,15123,
RxCukwjjhhg,2778,enabled,4298067,276586,
SB35ikvGNgM,4600,enabled,591118,4665,
PX9reO3QnUA,21668,enabled,10023338,24801,
6jn8Ji0g5Rs,7603,enabled,18126809,222493,
j_pC0-Jfsq0,11782,enabled,32395084,358863,
2QdH_K2joDQ,236,enabled,657779,2793,
Z2xooz6844k,0,zero,532944696,1207455,
H2UDMCejxxY,8601,enabled,19719867,221378,
uMZFxmpVK-c,0,zero,527835,914,
XHBZkek8OSU,14195,enabled,2462561,55221,
CEwIHNNJZvo,7130,enabled,12544756,67181,
OkAMOrnyy30,5067,enabled,2239708,21939,
Lx4YuW3bagE,2338,enabled,2176676,16371,
Os3OBJSlpUc,1880,enabled,2589374,12925,
rFtam2eAkfo,1486,enabled,2780410,23730,
dOJy7i5t0co,1128,enabled,1371151,16507,
fyj-3WX6XvI,571,enabled,301423,2594,
kgL4Bj7sPHo,0,zero,2036845,1518,
zAXIxlVjuA8,70112,enabled,21328221,509203,
Sj_lR_UTt-s,70,enabled,284490,1104,
gx7A532jBeE,77,enabled,61624,438,
QBK3QpQVnaw,34967,enabled,18200482,421353,
L677-Fl0joY,65,enabled,473897,2078,
Rlq39IC07qA,0,zero,14285530,105018,
LXDAu8DnALw,5264,enabled,8819335,188028,
xTrwT0jSUg0,4088,enabled,10570672,122257,
Amc-BfSh25E,1988,enabled,1530640,19698,
E91bGT9BjYk,3030,enabled,3701252,100776,
dXxrOPXxhpA,16741,enabled,3554345,63470,
Ec1-3Fjxy0c,3415,enabled,16651847,68538,
rGFJHElc5VU,843,enabled,3316827,17309,
6uIK3o32hig,2159,enabled,3635328,72437,
ptM7FzyjtRk,1958,enabled,1801462,27219,
VgKERhsdfVY,61,enabled,136472,680,
AZxaHvwPwNo,23,enabled,183635,330,
1j5WnqwMdCk,101,enabled,542246,2529,
85gf1oN2uvo,1393,enabled,3104415,30633,
2nM4K3jgbnU,3089,enabled,1128041,5408,
x0_OcaC6670,421,enabled,420381,5601,
CFatEWNx5RQ,3241,enabled,3731663,61845,
6Nr_xHolP1Q,4918,enabled,11393547,132257,
syzynn6ymLI,0,zero,2941388,12166,
817P8W8-mGE,71557,enabled,245731393,2100196,
vDFZKAS5eQw,2920,enabled,2617939,25760,
WolVEMFbUcs,515,enabled,509843,4842,
w_R0-5ZVC3w,0,zero,1134626,3110,
oa-lh4QMSeI,185,enabled,1001545,7563,
1dGXH_Mzopg,132,enabled,109125,1449,
OmFJ-R8Xq4E,295,enabled,390596,3914,
XZQcBJ_8BQE,329,enabled,469755,8495,
LIbwYaOcGxg,74855,enabled,30107108,510689,
ckMnckTze-I,34299,enabled,21978911,576605,
DMfK8MstYuU,0,zero,10578728,22545,
doSR9Mq_taw,635,enabled,668813,8996,
Z5GFzWKha0A,15,enabled,4491502,7966,
3ib6ST5S_Ok,7,enabled,11912,104,
WdEWzqsfeHM,1235,enabled,1100372,13868,
Bcv_d1RrQwg,0,zero,200819,596,
psf5sHvqVFg,1247,enabled,334095,6390,
nhICaY0BQrI,427,enabled,503631,2325,
s_a7AZbJGNM,26371,enabled,113071662,623626,
FnRHJ_nhgjU,9312,enabled,8557223,223951,
cXWKoRCfTWY,1320,enabled,1622635,34671,
_GFkHA5EZdE,28281,enabled,42405206,939962,
tALDcVmWE9w,2102,enabled,5413473,55486,
NTAzn4W48gc,314,enabled,6157506,12175,
U3OGSGM0HOI,69,enabled,151381,1084,
dJBS94GVyuo,242,enabled,789208,1787,
3UV3VHhAbgc,135,enabled,1180214,1597,
FX-FwK0IIrE,2714,enabled,1564850,35151,
4D3oIMAXQg8,410,enabled,295508,2897,
5SNo8h-KfAU,16159,enabled,2936889,19044,
MHBdoUs1e5U,3092,enabled,3699249,82981,
JK5j7vR_MbA,74,enabled,63313,392,
9nvK-Hw_vUI,725,enabled,1757492,17646,
uA3kTXXp7Rc,0,zero,4842446,10262,
2vjbW5EiWyY,39,enabled,60806,49,
MTknAPDBQiY,1500,enabled,466655,10984,
ObiqJzfyACM,30122,enabled,13831552,428557,
fRfPupikHT4,3232,enabled,4802951,53345,
DhN8IhWGaaQ,3928,enabled,1537393,32110,
kqQntskTjWI,0,zero,7157149,13529,
KtT_cgMzHx8,2471,enabled,2960994,54536,
oxIcKcljXCo,702,enabled,853788,51522,
GBDB0ZdYJQg,579,enabled,1834079,97427,
XpVJ4AuXDK0,1020,enabled,5159059,19737,
rX8NZdZ3GMQ,820,enabled,391145,9147,
Mm3OLpQPumE,0,zero,442,1,
a6-ot4AhqRA,7,enabled,23778,236,
zhp-FTYSGe8,32596,enabled,9681630,223302,
